time_s,velocity_mps
8.999999999999897,-5.919097421543083
9.019999999999897,-5.9190974215430625
9.039999999999896,-5.919097421543043
9.059999999999896,-5.919097421543025
9.079999999999895,-5.919097421543008
9.099999999999895,-5.919097421542992
9.119999999999894,-5.919097421542977
9.139999999999894,-5.919097421542964
9.159999999999894,-5.9190974215429515
9.179999999999893,-5.91909742154294
9.199999999999893,-5.919097421542928
9.219999999999892,-5.919097421542918
9.239999999999892,-5.919097421542908
9.259999999999891,-5.919097421542899
9.279999999999891,-5.91909742154289
9.29999999999989,-5.919097421542882
9.31999999999989,-5.919097421542875
9.33999999999989,-5.919097421542868
9.35999999999989,-5.919097421542862
9.379999999999889,-5.919097421542856
9.399999999999888,-5.91909742154285
9.419999999999888,-5.919097421542845
9.439999999999888,-5.9190974215428405
9.459999999999887,-5.919097421542836
9.479999999999887,-5.919097421542832
9.499999999999886,-5.919097421542828
9.519999999999886,-5.9190974215428245
9.539999999999885,-5.919097421542821
9.559999999999885,-5.919097421542817
9.579999999999885,-5.919097421542815
9.599999999999884,-5.919097421542812
9.619999999999884,-5.919097421542809
9.639999999999883,-5.919097421542807
9.659999999999883,-5.919097421542804
9.679999999999882,-5.919097421542802
9.699999999999882,-5.9190974215428005
9.719999999999882,-5.919097421542799
9.739999999999881,-5.919097421542797
9.75999999999988,-5.919097421542795
9.77999999999988,-5.919097421542793
9.79999999999988,-5.919097421542792
9.81999999999988,-5.91909742154279
9.839999999999879,-5.919097421542789
9.859999999999879,-5.919097421542788
9.879999999999878,-5.919097421542787
9.899999999999878,-5.919097421542786
9.919999999999877,-5.919097421542785
9.939999999999877,-5.9190974215427845
9.959999999999877,-5.919097421542784
9.979999999999876,-5.919097421542783
9.999999999999876,-5.919097421542782
10.019999999999875,-5.919097421542781
10.039999999999875,-5.91909742154278
10.059999999999874,-5.919097421542779
10.079999999999874,-5.919097421542778
10.099999999999874,-5.919097421542777
10.119999999999873,-5.919097421542777
10.139999999999873,-5.919097421542777
10.159999999999872,-5.919097421542777
10.179999999999872,-5.919097421542777
10.199999999999871,-5.919097421542777
10.219999999999871,-5.919097421542777
10.23999999999987,-5.919097421542777
10.25999999999987,-5.919097421542777
10.27999999999987,-5.919097421542777
10.29999999999987,-5.919097421542777
10.319999999999869,-5.919097421542777
10.339999999999868,-5.919097421542777
10.359999999999868,-5.919097421542777
10.379999999999868,-5.919097421542777
10.399999999999867,-5.919097421542777
10.419999999999867,-5.919097421542777
10.439999999999866,-5.919097421542777
10.459999999999866,-5.919097421542777
10.479999999999865,-5.919097421542777
10.499999999999865,-5.919097421542777
10.519999999999865,-5.919097421542777
10.539999999999864,-5.919097421542777
10.559999999999864,-5.919097421542777
10.579999999999863,-5.919097421542777
10.599999999999863,-5.919097421542777
10.619999999999862,-5.919097421542777
10.639999999999862,-5.919097421542777
10.659999999999862,-5.919097421542777
10.679999999999861,-5.919097421542777
10.69999999999986,-5.919097421542777
10.71999999999986,-5.919097421542777
10.73999999999986,-5.919097421542777
10.75999999999986,-5.919097421542777
10.779999999999859,-5.919097421542777
10.799999999999859,-5.919097421542777
10.819999999999858,-5.919097421542777
10.839999999999858,-5.919097421542777
10.859999999999857,-5.919097421542777
10.879999999999857,-5.919097421542777
10.899999999999856,-5.919097421542777
10.919999999999856,-5.919097421542777
10.939999999999856,-5.919097421542777
10.959999999999855,-5.919097421542777
10.979999999999855,-5.919097421542777
10.999999999999854,-5.919097421542777
11.019999999999854,-5.919097421542777
11.039999999999853,-5.919097421542777
11.059999999999853,-5.919097421542777
11.079999999999853,-5.919097421542777
11.099999999999852,-5.919097421542777
11.119999999999852,-5.919097421542777
11.139999999999851,-5.919097421542777
11.159999999999851,-5.919097421542777
11.17999999999985,-5.919097421542777
11.19999999999985,-5.919097421542777
11.21999999999985,-5.919097421542777
11.23999999999985,-5.919097421542777
11.259999999999849,-5.919097421542777
11.279999999999848,-5.919097421542777
11.299999999999848,-5.919097421542777
11.319999999999848,-5.919097421542777
11.339999999999847,-5.919097421542777
11.359999999999847,-5.919097421542777
11.379999999999846,-5.919097421542777
11.399999999999846,-5.919097421542777
11.419999999999845,-5.919097421542777
11.439999999999845,-5.919097421542777
11.459999999999845,-5.919097421542777
11.479999999999844,-5.919097421542777
11.499999999999844,-5.919097421542777
11.519999999999843,-5.919097421542777
11.539999999999843,-5.919097421542777
11.559999999999842,-5.919097421542777
11.579999999999842,-5.919097421542777
11.599999999999842,-5.919097421542777
11.619999999999841,-5.919097421542777
11.63999999999984,-5.919097421542777
11.65999999999984,-5.919097421542777
11.67999999999984,-5.919097421542777
11.69999999999984,-5.919097421542777
11.719999999999839,-5.919097421542777
11.739999999999839,-5.919097421542777
11.759999999999838,-5.919097421542777
11.779999999999838,-5.919097421542777
11.799999999999837,-5.919097421542777
11.819999999999837,-5.919097421542777
11.839999999999836,-5.919097421542777
11.859999999999836,-5.919097421542777
11.879999999999836,-5.919097421542777
11.899999999999835,-5.919097421542777
11.919999999999835,-5.919097421542777
11.939999999999834,-5.919097421542777
11.959999999999834,-5.919097421542777
11.979999999999833,-5.919097421542777
11.999999999999833,-5.919097421542777
12.019999999999833,-5.919097421542777
12.039999999999832,-5.919097421542777
12.059999999999832,-5.919097421542777
12.079999999999831,-5.919097421542777
12.099999999999831,-5.919097421542777
12.11999999999983,-5.919097421542777
12.13999999999983,-5.919097421542777
12.15999999999983,-5.919097421542777
12.17999999999983,-5.919097421542777
12.199999999999829,-5.919097421542777
12.219999999999828,-5.919097421542777
12.239999999999828,-5.919097421542777
12.259999999999827,-5.919097421542777
12.279999999999827,-5.919097421542777
12.299999999999827,-5.919097421542777
12.319999999999826,-5.919097421542777
12.339999999999826,-5.919097421542777
12.359999999999825,-5.919097421542777
12.379999999999825,-5.919097421542777
12.399999999999824,-5.919097421542777
12.419999999999824,-5.919097421542777
12.439999999999824,-5.919097421542777
12.459999999999823,-5.919097421542777
12.479999999999823,-5.919097421542777
12.499999999999822,-5.919097421542777
12.519999999999822,-5.919097421542777
12.539999999999822,-5.919097421542777
12.559999999999821,-5.919097421542777
12.57999999999982,-5.919097421542777
12.59999999999982,-5.919097421542777
12.61999999999982,-5.919097421542777
12.63999999999982,-5.919097421542777
12.659999999999819,-5.919097421542777
12.679999999999819,-5.919097421542777
12.699999999999818,-5.919097421542777
12.719999999999818,-5.919097421542777
12.739999999999817,-5.919097421542777
12.759999999999817,-5.919097421542777
12.779999999999816,-5.919097421542777
12.799999999999816,-5.919097421542777
12.819999999999816,-5.919097421542777
12.839999999999815,-5.919097421542777
12.859999999999815,-5.919097421542777
12.879999999999814,-5.919097421542777
12.899999999999814,-5.919097421542777
12.919999999999813,-5.919097421542777
12.939999999999813,-5.919097421542777
12.959999999999813,-5.919097421542777
12.979999999999812,-5.919097421542777
12.999999999999812,-5.919097421542777
13.019999999999811,-5.919097421542777
13.03999999999981,-5.919097421542777
13.05999999999981,-5.919097421542777
13.07999999999981,-5.919097421542777
13.09999999999981,-5.919097421542777
13.11999999999981,-5.919097421542777
13.139999999999809,-5.919097421542777
13.159999999999808,-5.919097421542777
13.179999999999808,-5.919097421542777
13.199999999999807,-5.919097421542777
13.219999999999807,-5.919097421542777
13.239999999999807,-5.919097421542777
13.259999999999806,-5.919097421542777
13.279999999999806,-5.919097421542777
13.299999999999805,-5.919097421542777
13.319999999999805,-5.919097421542777
13.339999999999804,-5.919097421542777
13.359999999999804,-5.919097421542777
13.379999999999804,-5.919097421542777
13.399999999999803,-5.919097421542777
13.419999999999803,-5.919097421542777
13.439999999999802,-5.919097421542777
13.459999999999802,-5.919097421542777
13.479999999999801,-5.919097421542777
13.499999999999801,-5.919097421542777
13.5199999999998,-5.919097421542777
13.5399999999998,-5.919097421542777
13.5599999999998,-5.919097421542777
13.5799999999998,-5.919097421542777
13.599999999999799,-5.919097421542777
13.619999999999798,-5.919097421542777
13.639999999999798,-5.919097421542777
13.659999999999798,-5.919097421542777
13.679999999999797,-5.919097421542777
13.699999999999797,-5.919097421542777
13.719999999999796,-5.919097421542777
13.739999999999796,-5.919097421542777
13.759999999999796,-5.919097421542777
13.779999999999795,-5.919097421542777
13.799999999999795,-5.919097421542777
13.819999999999794,-5.919097421542777
13.839999999999794,-5.919097421542777
13.859999999999793,-5.919097421542777
13.879999999999793,-5.919097421542777
13.899999999999793,-5.919097421542777
13.919999999999792,-5.919097421542777
13.939999999999792,-5.919097421542777
13.959999999999791,-5.919097421542777
13.97999999999979,-5.919097421542777
13.99999999999979,-5.919097421542777
14.01999999999979,-5.919097421542777
14.03999999999979,-5.919097421542777
14.059999999999789,-5.919097421542777
14.079999999999789,-5.919097421542777
14.099999999999788,-5.919097421542777
14.119999999999788,-5.919097421542777
14.139999999999787,-5.919097421542777
14.159999999999787,-5.919097421542777
14.179999999999787,-5.919097421542777
14.199999999999786,-5.919097421542777
14.219999999999786,-5.919097421542777
14.239999999999785,-5.919097421542777
14.259999999999785,-5.919097421542777
14.279999999999784,-5.919097421542777
14.299999999999784,-5.919097421542777
14.319999999999784,-5.919097421542777
14.339999999999783,-5.919097421542777
14.359999999999783,-5.919097421542777
14.379999999999782,-5.919097421542777
14.399999999999782,-5.919097421542777
14.419999999999781,-5.919097421542777
14.439999999999781,-5.919097421542777
14.45999999999978,-5.919097421542777
14.47999999999978,-5.919097421542777
14.49999999999978,-5.919097421542777
14.51999999999978,-5.919097421542777
14.539999999999779,-5.919097421542777
14.559999999999778,-5.919097421542777
14.579999999999778,-5.919097421542777
14.599999999999778,-5.919097421542777
14.619999999999777,-5.919097421542777
14.639999999999777,-5.919097421542777
14.659999999999776,-5.919097421542777
14.679999999999776,-5.919097421542777
14.699999999999775,-5.919097421542777
14.719999999999775,-5.919097421542777
14.739999999999775,-5.919097421542777
14.759999999999774,-5.919097421542777
14.779999999999774,-5.919097421542777
14.799999999999773,-5.919097421542777
14.819999999999773,-5.919097421542777
14.839999999999772,-5.919097421542777
14.859999999999772,-5.919097421542777
14.879999999999772,-5.919097421542777
14.899999999999771,-5.919097421542777
14.91999999999977,-5.919097421542777
14.93999999999977,-5.919097421542777
14.95999999999977,-5.919097421542777
14.97999999999977,-5.919097421542777
14.999999999999769,-5.919097421542777
15.019999999999769,-5.919097421542777
15.039999999999768,-5.919097421542777
15.059999999999768,-5.919097421542777
15.079999999999767,-5.919097421542777
15.099999999999767,-5.919097421542777
15.119999999999767,-5.919097421542777
15.139999999999766,-5.919097421542777
15.159999999999766,-5.919097421542777
15.179999999999765,-5.919097421542777
15.199999999999765,-5.919097421542777
15.219999999999764,-5.919097421542777
15.239999999999764,-5.919097421542777
15.259999999999764,-5.919097421542777
15.279999999999763,-5.919097421542777
15.299999999999763,-5.919097421542777
15.319999999999762,-5.919097421542777
15.339999999999762,-5.919097421542777
15.359999999999761,-5.919097421542777
15.379999999999761,-5.919097421542777
15.39999999999976,-5.919097421542777
15.41999999999976,-5.919097421542777
15.43999999999976,-5.919097421542777
15.45999999999976,-5.919097421542777
15.479999999999759,-5.919097421542777
15.499999999999758,-5.919097421542777
15.519999999999758,-5.919097421542777
15.539999999999758,-5.919097421542777
15.559999999999757,-5.919097421542777
15.579999999999757,-5.919097421542777
15.599999999999756,-5.919097421542777
15.619999999999756,-5.919097421542777
15.639999999999755,-5.919097421542777
15.659999999999755,-5.919097421542777
15.679999999999755,-5.919097421542777
15.699999999999754,-5.919097421542777
15.719999999999754,-5.919097421542777
15.739999999999753,-5.919097421542777
15.759999999999753,-5.919097421542777
15.779999999999752,-5.919097421542777
15.799999999999752,-5.919097421542777
15.819999999999752,-5.919097421542777
15.839999999999751,-5.919097421542777
15.85999999999975,-5.919097421542777
15.87999999999975,-5.919097421542777
15.89999999999975,-5.919097421542777
15.91999999999975,-5.919097421542777
15.939999999999749,-5.919097421542777
15.959999999999749,-5.919097421542777
15.979999999999748,-5.919097421542777
15.999999999999748,-5.919097421542777
16.019999999999747,-5.919097421542777
16.039999999999747,-5.919097421542777
16.059999999999746,-5.919097421542777
16.079999999999746,-5.919097421542777
16.099999999999746,-5.919097421542777
16.119999999999745,-5.919097421542777
16.139999999999745,-5.919097421542777
16.159999999999744,-5.919097421542777
16.179999999999744,-5.919097421542777
16.199999999999743,-5.919097421542777
16.219999999999743,-5.919097421542777
16.239999999999743,-5.919097421542777
